"CODE INTERVENTION","No DESIGNATION","No INTERVENTION","COMMENTAIRE DE SIG","CENTRE","ZONE","REFINT","ETATPIDICOMP","DTPASSPIDICOMP","HEUREPASSPIDICOMP","DTETATPIDICOMP","HEURETATPIDICOMP","DTPREMPLG","HRPREMPLG","FTTH_IMM_OP","FTTH_TYPE_RAC","FTTH_TYPE_SITE","FTTH_ADDUCTABILITE","LIBMATFTTH","REMMATFTTH","REFOCEANE","DISPOSITIF_SPX"
"IQPFTH","299193370","22764669","","DEC","23","46987211","TA","4/11/2023","17:46","4/11/2023","17:46","5/17/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297786478","22816674","","PVR","0","47243321","TA","5/10/2023","17:46","5/10/2023","17:46","5/27/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Remis au client","",""
"IQCFTH","297897659","22734022","","ERV","0","46840133","TA\TC\TR","11/04/2023\13/04/2023\14/04/2023","13:47\16:18\12:06","11/04/2023\13/04/2023\14/04/2023","13:47\16:18\12:06","4/14/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297784010","22820245","","PVR","0","47260398","TA","5/11/2023","8:08","5/11/2023","8:08","5/30/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","223511124","22837444","","FOU","15","47345769","TA","5/12/2023","8:09","5/12/2023","8:09","5/17/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV 4","Deja detenu","",""
"IQPFTH","297783254","22822038","","PVR","0","47268938","TA","5/10/2023","17:46","5/10/2023","17:46","6/30/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297668520","22825740","","SNE","26","47286013","TA","5/5/2023","14:46","5/5/2023","14:46","5/16/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Remis au client\Remis au client","",""
"IQPFTH","298196304","22825741","","LER","2","47286015","TA\TC","06/05/2023\12/05/2023","13:01\18:19","06/05/2023\12/05/2023","13:01\18:19","5/15/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQSFTH","297476942","22832317","","STJ","0","47318859","TA","5/11/2023","10:46","5/11/2023","10:46","5/24/2023","10:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","223087892","22809969","","JAN","5","47209186","TA","4/29/2023","10:45","4/29/2023","10:45","5/22/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","297452427","22822039","","ROT","0","47268947","TA","5/13/2023","11:51","5/13/2023","11:51","6/8/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQCFTH","297650388","22841755","","RIA","15","47369441","","","","","","5/22/2023","8:30","","","","","","","",""
"IQPFTH","298196002","22804822","","TGC","4","47183581","TA","4/28/2023","19:51","4/28/2023","19:51","5/17/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","296614267","22785993","","PEC","12","47089674","TA","4/29/2023","10:48","4/29/2023","10:48","5/15/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD\LIVEBOX:Livebox 5","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","296463898","22825744","","CAV","0","47286026","TA","5/6/2023","13:01","5/6/2023","13:01","5/17/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","296672104","22840630","","LDC","10","47362860","TA","5/13/2023","11:54","5/13/2023","11:54","6/9/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Remis au client","",""
"IQPFTH","297691996","22832095","","ELK","6","46893327","TA","5/9/2023","15:46","5/9/2023","15:46","5/25/2023","13:30","VANNES AGGLO NUMERIQUE (REVA)","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","298195958","22804826","","TGC","4","47183586","TA","4/28/2023","9:51","4/28/2023","9:51","5/20/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299175427","22823682","","BCG","6","47277493","TA","5/6/2023","8:07","5/6/2023","8:07","5/16/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 6","Livraison en point relais","",""
"IQPFTH","296221346","22835653","","PPL","1","47337253","TA","5/12/2023","19:50","5/12/2023","19:50","5/17/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 4","Deja detenu","",""
"IQPFTH","297582635","22785994","","BNO","67","47089681","TA\TC","19/04/2023\13/05/2023","18:50\09:34","19/04/2023\13/05/2023","18:50\09:34","5/15/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","298252814","22838754","","LDN","0","47064071","TA","5/11/2023","16:45","5/11/2023","16:45","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","298810623","22840631","","STH","27","47362866","TA","5/13/2023","11:51","5/13/2023","11:51","9/6/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297894565","22836216","","PLL","6","46696981","TA","5/10/2023","20:51","5/10/2023","20:51","5/19/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","299004041","22840633","","SSV","9","47362868","TA","5/13/2023","8:07","5/13/2023","8:07","5/22/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:second Decodeur TV UHD\DECODEUR_1:Decodeur TV UHD","Remis au client\Remis au client\Deja detenu","",""
"IQSFTH","298074440","22834098","","PD6","15","47327417","TA","5/10/2023","10:55","5/10/2023","10:55","6/26/2023","10:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299180650","22818726","","BIL","1","47251890","","","","","","6/6/2023","8:00","","","","","","","",""
"IQPFTH","299208327","22799273","","CHX","2","47157985","TA\TC\TR\TR","26/04/2023\04/05/2023\05/05/2023\12/05/2023","08:11\19:09\11:54\10:37","26/04/2023\04/05/2023\05/05/2023\12/05/2023","08:11\19:09\11:54\10:37","5/5/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:second Decodeur TV UHD\DECODEUR_1:Decodeur TV UHD","Deja detenu\Deja detenu","",""
"IQLFTH","297440233","22825221","","VSR","4","47284070","TA","5/6/2023","8:07","5/6/2023","8:07","5/20/2023","13:00","FT","mono-fibre","Immeuble","","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297442185","22818727","","CPO","0","47251893","TA","5/8/2023","8:06","5/8/2023","8:06","5/22/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","296440049","22830975","","SAM","32","47311653","","","","","","6/2/2023","13:00","","","","","","","",""
"IQPFTH","298936722","22766440","","SGZ","4","46995786","TA","4/14/2023","8:07","4/14/2023","8:07","5/30/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","297897646","22769271","","BLZ","8","46765287","TA\TC\TR\TR","12/04/2023\19/04/2023\20/04/2023\11/05/2023","12:45\14:32\10:54\14:45","12/04/2023\19/04/2023\20/04/2023\11/05/2023","12:45\14:32\10:54\14:45","4/20/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","298196088","22812974","","LER","3","47226285","TA\TC","30/04/2023\12/05/2023","10:46\18:15","30/04/2023\12/05/2023","10:46\18:15","5/15/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Remis au client\Remis au client","",""
"IQPFTH","296614382","22787818","","PEC","0","47098231","TA","4/29/2023","19:49","4/29/2023","19:49","5/20/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Livraison a domicile","",""
"IQPFTH","297268539","22818728","","SZR","0","47251897","TA","5/4/2023","8:08","5/4/2023","8:08","5/20/2023","13:00","VANNES AGGLO NUMERIQUE (REVA)","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:second Decodeur TV UHD\DECODEUR_1:Decodeur TV 4","Livraison en point relais\Livraison en point relais\Deja detenu","",""
"IQPFTH","297400106","22835655","","CPO","0","47337267","TA","5/12/2023","12:54","5/12/2023","12:54","5/23/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQCFTH","296507477","22823338","","MAE","10","47275558","TA","5/6/2023","12:56","5/6/2023","12:56","5/19/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQSFTH","298905261","22775388","","SCA","8","47037170","TA\TC\TR\TR\TR\TR","23/04/2023\06/05/2023\09/05/2023\09/05/2023\12/05/2023\12/05/2023","18:50\12:03\11:41\16:06\11:24\13:42","23/04/2023\06/05/2023\09/05/2023\09/05/2023\12/05/2023\12/05/2023","18:50\12:03\11:41\16:06\11:24\13:42","5/9/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison en point relais","",""
"IQPFTH","297132375","22761167","","VSR","2","46970180","TA\TC\TR\TR\TR","07/04/2023\21/04/2023\24/04/2023\24/04/2023\26/04/2023","17:45\16:56\09:13\14:48\13:12","07/04/2023\21/04/2023\24/04/2023\24/04/2023\26/04/2023","17:45\16:56\09:13\14:48\13:12","4/24/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297706857","22797791","","MLT","4","47149457","TA","4/26/2023","8:11","4/26/2023","8:11","6/5/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","223630846","22823684","","RE7","58","47277512","TA","5/6/2023","6:55","5/6/2023","6:55","5/10/2023","13:30","FIBRE44 (FI44)","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","297784361","22812977","","BRD","10","47226290","TA","5/6/2023","12:54","5/6/2023","12:54","5/30/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","296615412","22839009","","LAN","2","47354345","TA","5/13/2023","13:51","5/13/2023","13:51","5/29/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQLFTH","298523219","22841758","","QRC","0","47369449","TA","5/12/2023","16:48","5/12/2023","16:48","5/17/2023","13:00","FT","mono-fibre","Immeuble","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Remis au client\Deja detenu","",""
"IQPFTH","299779909","22837448","","SUD","858","47345810","TA","5/12/2023","8:10","5/12/2023","8:10","5/24/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur Livebox Play TV","Deja detenu","",""
"IQSFTH","297897801","22794095","","LNR","31","47131080","TA","4/21/2023","17:46","4/21/2023","17:46","5/16/2023","15:00","FT","mono-fibre","","","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Deja detenu\Deja detenu","",""
"IQPFTH","223372614","22732115","","CGN","13","46833591","","","","","","4/7/2023","13:00","","","","","","","",""
"IQPFTH","296225484","22794306","","PZC","0","47132388","TA\TC\TR","22/04/2023\10/05/2023\11/05/2023","14:48\17:45\14:35","22/04/2023\10/05/2023\11/05/2023","14:48\17:45\14:35","5/11/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298254017","22825753","","LES","11","47286055","TA","5/6/2023","13:01","5/6/2023","13:01","5/23/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","297786019","22823687","","GRX","4","47277518","TA","5/9/2023","8:06","5/9/2023","8:06","6/22/2023","8:00","FT","mono-fibre","Maison individuelle","2- etude light","LIVEBOX:Livebox 5","Livraison a domicile","",""
"IQPFTH","298160809","22804832","","STH","4","47183615","TA","4/28/2023","18:51","4/28/2023","18:51","5/16/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQCFTH","223309972","22832225","","SUD","619","47318257","","","","","","5/19/2023","8:00","","","","","","","",""
"IQCFTH","299284513","22843271","","PAT","407","47378016","","","","","","5/24/2023","13:00","","","","","","","",""
"IQPFTH","299708203","22824971","","FRL","7","47021413","TA\TC\TR","05/05/2023\09/05/2023\11/05/2023","10:46\15:12\10:23","05/05/2023\09/05/2023\11/05/2023","10:46\15:12\10:23","5/10/2023","13:00","SFR FTTH (SFOR)","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299370807","22825755","","CGN","0","47286061","TA","5/6/2023","13:01","5/6/2023","13:01","5/26/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","223449117","22791042","","CSE","16","47115322","TA\TC\TR","21/04/2023\02/05/2023\03/05/2023","14:46\19:00\11:25","21/04/2023\02/05/2023\03/05/2023","14:46\19:00\11:25","5/3/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","296943954","22823690","","SBC","13","47277526","TA\TC\TR","05/05/2023\10/05/2023\11/05/2023","17:46\17:42\16:17","05/05/2023\10/05/2023\11/05/2023","17:46\17:42\16:17","5/11/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison a domicile\Deja detenu","",""
"IQCFTH","299211479","22801211","","CCA","1","47164596","TA","4/26/2023","8:11","4/26/2023","8:11","6/1/2023","13:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","297706621","22811454","","MLT","2","47217776","TA","5/3/2023","9:52","5/3/2023","9:52","5/23/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","298160750","22835658","","CAS","0","47337295","TA","5/12/2023","9:53","5/12/2023","9:53","5/17/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQSFTH","297899040","22784477","","LTC","28","47079883","TA\TC\TR","19/04/2023\02/05/2023\03/05/2023","13:55\17:03\11:50","19/04/2023\02/05/2023\03/05/2023","13:55\17:03\11:50","5/3/2023","8:00","FT","mono-fibre","","","","","",""
"IQPFTH","297897985","22770265","","ERV","0","47012893","TA\TC\TR\TR\TR","14/04/2023\28/04/2023\28/04/2023\03/05/2023\09/05/2023","08:07\17:35\19:57\10:01\10:17","14/04/2023\28/04/2023\28/04/2023\03/05/2023\09/05/2023","08:07\17:35\19:57\10:01\10:17","4/29/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299007022","22801569","","CGN","14","47166561","TA","4/27/2023","8:07","4/27/2023","8:07","5/25/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","298749537","22809977","","PEU","1","47209248","TA","5/2/2023","9:50","5/2/2023","9:50","5/16/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298195870","22816683","","LER","1","47243399","TA","5/3/2023","9:55","5/3/2023","9:55","5/26/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Remis au client\Remis au client","",""
"IQPFTH","297584773","22830983","","BAD","20","47311697","TA","5/10/2023","8:09","5/10/2023","8:09","5/30/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299950452","22820268","","BIL","1","47260479","","","","","","6/7/2023","8:00","","","","","","","",""
"IQPFTH","298096239","22830984","","QPL","3","47311703","TA","5/10/2023","17:51","5/10/2023","17:51","6/30/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Livraison en point relais","",""
"IQPFTH","296615142","22780964","","LAN","2","47064132","","","","","","5/19/2023","13:00","","","","","","","",""
"IQPFTH","299176258","22825762","","BIL","1","47286094","","","","","","6/9/2023","13:00","","","","","","","",""
"IQPFTH","296617177","22803001","","PHN","0","47175114","TA","4/28/2023","8:07","4/28/2023","8:07","5/17/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","296141916","22617299","","LSM","26","44878661","TA","2/10/2023","12:45","2/10/2023","12:45","4/11/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV 4","Remis au client\Deja detenu","",""
"IQCFTH","298074354","22830508","","PGT","16","47309756","TA","5/9/2023","12:45","5/9/2023","12:45","5/16/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD\LIVEBOX:Livebox 6","Remis au client\Remis au client","",""
"IQPFTH","297787266","22830986","","BLZ","8","47311708","TA","5/10/2023","8:09","5/10/2023","8:09","5/19/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Remis au client","",""
"IQPFTH","296281163","22835660","","MDC","0","47337320","TA","5/12/2023","12:51","5/12/2023","12:51","6/30/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","","","",""
"IQPFTH","299174462","22818752","","BIL","1","47251950","","","","","","6/2/2023","13:00","","","","","","","",""
"IQPFTH","299766327","22823040","","BAI","1","46799490","TA","5/4/2023","15:45","5/4/2023","15:45","5/17/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Livraison en point relais","",""
"IQPFTH","297706576","22827260","","PLM","23","47294638","","","","","","6/5/2023","8:00","","","","","","","",""
"IQPFTH","299950332","22820271","","BIL","0","47260491","","","","","","6/5/2023","13:00","","","","","","","",""
"IQPFTH","299169293","22837464","","MEL","0","47345865","TA","5/11/2023","11:50","5/11/2023","11:50","5/23/2023","8:00","FT","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Remis au client","",""
"IQLFTH","299746942","22835391","","VIT","0","47335358","","","","","","6/12/2023","15:00","","","","","","","",""
"IQCFTH","299774705","22842492","","SUD","618","46276792","TA","5/13/2023","8:07","5/13/2023","8:07","5/16/2023","8:00","FT","mono-fibre","Immeuble","","DECODEUR_1:Decodeur TV UHD","Deja detenu","",""
"IQPFTH","298170713","22811464","","SGZ","0","47217814","TA","5/3/2023","14:46","5/3/2023","14:46","5/17/2023","8:30","THDB","mono-fibre","Maison individuelle","1 - aise","DECODEUR_1:Decodeur TV UHD","Livraison a domicile","",""
"IQPFTH","298192017","22754320","","TAU","2","46936094","TA\TC\TR\TR","07/04/2023\19/04/2023\21/04/2023\10/05/2023","11:51\18:01\09:51\12:28","07/04/2023\19/04/2023\21/04/2023\10/05/2023","11:51\18:01\09:51\12:28","4/20/2023","8:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5\DECODEUR_1:Decodeur TV UHD","Livraison en point relais\Deja detenu","",""
"IQPFTH","296610961","22812987","","ETA","0","47226353","TA","4/30/2023","19:48","4/30/2023","19:48","5/16/2023","13:00","THDB","mono-fibre","Maison individuelle","1 - aise","LIVEBOX:Livebox 5","Remis au client","",""
